model,search_stage,training_source,training_rows,n_splits,random_state,params,mean_test_precision_attack,std_test_precision_attack,mean_test_recall_attack,std_test_recall_attack,mean_test_f1_attack,std_test_f1_attack,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,rank_test_f1_attack
linear_svm,search_01_initial,iot23,235490,5,1,{'classifier__C': 1.0},0.9955628841712706,0.00040765960196849463,0.9908913320390258,0.0011182922915844618,0.9932213186854177,0.0006465326766494701,0.9972950019109093,0.00025676192548016027,0.9948936260720593,0.000574262171741141,6.578814554214477,1
linear_svm,search_01_initial,iot23,235490,5,1,{'classifier__C': 10.0},0.9955204217841318,0.00026027894458899667,0.9908913320390258,0.0011182922915844618,0.9932001596184158,0.0005849425594744623,0.997286508981273,0.00023196739196990732,0.9948883177938068,0.0005616051440200656,7.13844313621521,2
linear_svm,search_01_initial,iot23,235490,5,1,{'classifier__C': 100.0},0.9955204217841318,0.00026027894458899667,0.9908913320390258,0.0011182922915844618,0.9932001596184158,0.0005849425594744623,0.997286508981273,0.00023196739196990732,0.9948883177938068,0.0005616051440200656,5.588252973556519,2
linear_svm,search_01_initial,iot23,235490,5,1,{'classifier__C': 0.1},0.9953085619531823,0.0011516026602923436,0.9908488691940152,0.0010979377910615058,0.9930733843424516,0.0009712829670576958,0.9972355514034567,0.00038766293400234957,0.9948405460366232,0.0006316181046008558,6.225426244735718,4
linear_svm,search_01_initial,iot23,235490,5,1,{'classifier__C': 0.01},0.9939099702323432,0.00042453877186249766,0.9910611901813857,0.0009669714790756057,0.9924834088271425,0.0006581117618400372,0.9969977493736465,0.0002619762506295087,0.9947715395466034,0.0005236727705226739,4.286127185821533,5
