model,search_stage,training_source,training_rows,n_splits,random_state,params,mean_test_precision_attack,std_test_precision_attack,mean_test_recall_attack,std_test_recall_attack,mean_test_f1_attack,std_test_f1_attack,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,rank_test_f1_attack
linear_svm,search_01_initial,cicids2017,235490,5,1,{'classifier__C': 100.0},0.8552211688272848,0.035148893838595804,0.6621118559428034,0.0887513224289419,0.744465591309123,0.06925882948811772,0.9104972610301925,0.020323460837596785,0.8173531037640845,0.04589096639928626,13.099923372268677,1
linear_svm,search_01_initial,cicids2017,235490,5,1,{'classifier__C': 10.0},0.8420916132894412,0.003534501626912582,0.5543972081547237,0.0023351680843205066,0.6686030398509508,0.0017851152419005795,0.8900845046498789,0.0005924389155070834,0.7642017635496445,0.0010807043660282856,13.458610534667969,2
linear_svm,search_01_initial,cicids2017,235490,5,1,{'classifier__C': 1.0},0.8290974435577537,0.00465994236017554,0.5524225956974982,0.002746466492640763,0.6630475382205531,0.002610590531617768,0.8877064843517772,0.0009117942174294101,0.7619750211205344,0.0014358271356713602,11.67005033493042,3
linear_svm,search_01_initial,cicids2017,235490,5,1,{'classifier__C': 0.1},0.8269621649858749,0.004905260833792402,0.5515945341540983,0.0026295722109730803,0.6617676281001252,0.002569897718669634,0.8872308802921568,0.0009301018232380436,0.7613672448138793,0.0013844202959937227,6.310039758682251,4
linear_svm,search_01_initial,cicids2017,235490,5,1,{'classifier__C': 0.01},0.8263870797325714,0.00467795249670328,0.551509599447654,0.002753731889397094,0.6615216872020577,0.0024912665181202245,0.8871247186717058,0.0008765016103006871,0.7612690427226133,0.0013916003095354806,4.1795862197875975,5
