model,search_stage,training_source,training_rows,n_splits,random_state,params,mean_test_precision_attack,std_test_precision_attack,mean_test_recall_attack,std_test_recall_attack,mean_test_f1_attack,std_test_f1_attack,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,rank_test_f1_attack
linear_svm,search_01_initial,cicids2017_iot23,470980,5,1,{'classifier__C': 100.0},0.912710665472854,0.002130710740083274,0.9526094251106905,0.0017371764838610589,0.9322325929262789,0.0017725705009874887,0.9723003099919317,0.0007326659458692102,0.9649162250979995,0.0010726032758285058,38.39183611869812,1
linear_svm,search_01_initial,cicids2017_iot23,470980,5,1,{'classifier__C': 10.0},0.9072759131566179,0.0036126042952092817,0.9518132185919145,0.001625084505646053,0.929009337383284,0.0025701663175266656,0.970905346299206,0.0010880732307164127,0.9637457971486707,0.0012574284013874438,37.5377278804779,2
linear_svm,search_01_initial,cicids2017_iot23,470980,5,1,{'classifier__C': 1.0},0.8903503885772446,0.003704130578820561,0.9480550815610522,0.002216698730559308,0.918295054979005,0.002805981049138301,0.9662575905558622,0.001193505935400344,0.9594316458125081,0.0015184664590941147,43.119880533218385,3
linear_svm,search_01_initial,cicids2017_iot23,470980,5,1,{'classifier__C': 0.1},0.8850320876150052,0.003318651615082808,0.945868161645518,0.0017662511288757984,0.9144369461776577,0.0022849865881076443,0.9645972228120089,0.0009855870115833233,0.957573821363326,0.0011795512362958137,26.016994667053222,4
linear_svm,search_01_initial,cicids2017_iot23,470980,5,1,{'classifier__C': 0.01},0.8843263071638274,0.0032524245936585866,0.9454328966347874,0.0018065745618264693,0.9138565441105879,0.002198779229474945,0.9643509278525627,0.0009496570846022674,0.9572566622683449,0.0011529303537362063,8.786855745315552,5
