model,search_stage,training_source,training_rows,best_parameters,precision_attack_mean,precision_attack_std,recall_attack_mean,recall_attack_std,f1_attack_mean,f1_attack_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,elapsed_minutes,model_size_mb,model_file
linear_svm,search_01_initial,cicids2017,235490,"{""classifier__C"": 100.0}",0.8552211688272848,0.035148893838595804,0.6621118559428034,0.0887513224289419,0.744465591309123,0.06925882948811772,0.9104972610301925,0.020323460837596785,0.8173531037640845,0.04589096639928626,0.5753348433335002,0.0019845962524414062,cicids2017.joblib
linear_svm,search_01_initial,unsw_nb15,235490,"{""classifier__C"": 100.0}",0.9377664607634231,0.0009017432534452472,0.8333898099540861,0.005332159828485432,0.8824921267418908,0.0028176628740300908,0.9556159497218566,0.000925164261176193,0.9097811278239091,0.0025721718770570358,0.5919551099999808,0.0019941329956054688,unsw_nb15.joblib
linear_svm,search_01_initial,iot23,235490,"{""classifier__C"": 1.0}",0.9955628841712706,0.00040765960196849463,0.9908913320390258,0.0011182922915844618,0.9932213186854177,0.0006465326766494701,0.9972950019109093,0.00025676192548016027,0.9948936260720593,0.000574262171741141,0.29292528999988765,0.001979827880859375,iot23.joblib
linear_svm,search_01_initial,cicids2017_unsw_nb15,470980,"{""classifier__C"": 100.0}",0.8101311983363291,0.004445959946419315,0.6168202679335872,0.0038323328764982307,0.7003814425492858,0.004118237379954367,0.8944519937152322,0.0014190659981754544,0.790340098606408,0.0023211809554877774,1.6865656066666512,0.001995086669921875,cicids2017_unsw_nb15.joblib
linear_svm,search_01_initial,cicids2017_iot23,470980,"{""classifier__C"": 100.0}",0.912710665472854,0.002130710740083274,0.9526094251106905,0.0017371764838610589,0.9322325929262789,0.0017725705009874887,0.9723003099919317,0.0007326659458692102,0.9649162250979995,0.0010726032758285058,1.8704121216665954,0.0019855499267578125,cicids2017_iot23.joblib
linear_svm,search_01_initial,unsw_nb15_iot23,470980,"{""classifier__C"": 100.0}",0.9480114983530621,0.0010494139696945184,0.9040405000738744,0.0016296181307539235,0.9255033886849031,0.0011610145193594594,0.9708926069047518,0.00044168337736772047,0.9458230661121156,0.0008686296002305032,0.7418982133327517,0.0019922256469726562,unsw_nb15_iot23.joblib
