model,search_stage,training_source,training_rows,n_splits,random_state,params,mean_test_precision_attack,std_test_precision_attack,mean_test_recall_attack,std_test_recall_attack,mean_test_f1_attack,std_test_f1_attack,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,rank_test_f1_attack
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1}",0.9816211078216464,0.0012576620738391257,0.987579115168802,0.001499592664603386,0.9845894988998136,0.0005821079449063445,0.9938171472249351,0.00023196739196988455,0.9914778890453431,0.0006523443299417518,2.3031496524810793,1
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 5}",0.981577162771036,0.0018885764815673423,0.9873030841351751,0.0009810840392301223,0.9844297641286588,0.0005231461515823306,0.9937534502526646,0.00021793923173564153,0.9913345648276433,0.0002760513165998937,2.136823606491089,2
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5}",0.9808560334699239,0.0019705534748881187,0.9873880436367835,0.0018681080363632339,0.9841076438877018,0.0004357438023089971,0.9936218098433056,0.00017743923237316416,0.9912841533014151,0.0007110476693135293,2.296888542175293,3
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1}",0.9801368357813571,0.0014252615704987658,0.9878338809683369,0.0016302436360412134,0.9839687171614898,0.0008826004752840698,0.9935623593358528,0.00035309552857422643,0.9914141808310373,0.0007685903879441575,2.459415578842163,4
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 10}",0.9790797484471774,0.0017075986782171299,0.9885133789068444,0.0013875482088176096,0.98377208374481,0.0007679584685259121,0.9934774300394922,0.0003112980221344768,0.9916159197782083,0.0006045846403933745,1.890180778503418,5
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10}",0.9793119706680031,0.0019430769094263894,0.9877065307531036,0.0014037979369970989,0.9834888776602767,0.000681662903664464,0.9933670219542231,0.00027897690272466185,0.9912443435394401,0.0005474455450594955,2.4805062770843507,6
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1}",0.9769445789921773,0.001351440118544692,0.9849462767694787,0.0023761158082125965,0.9809256496947185,0.0005662627080010006,0.9923393774682576,0.00021460408116683293,0.9895669640244027,0.0010162346701906454,2.392262887954712,7
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 5}",0.9766373414586651,0.0014605472336678975,0.9849887305980662,0.002272620572288396,0.9807918579286747,0.0005446240524034198,0.9922841734256233,0.00020829331977461783,0.9895483799788257,0.0009605793753895187,2.226563835144043,8
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 10}",0.9762828274084064,0.0011404564916277513,0.9848613555876691,0.0017033008753546855,0.9805513405067053,0.0003753618592775713,0.9921865047348083,0.0001427469218563207,0.989439574503405,0.0007119121587152901,2.225816011428833,9
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1}",0.9634902223756274,0.0015504202110583057,0.9558580535480864,0.001309398067420745,0.959658275744761,0.00118109450504408,0.9839271306637224,0.00047362838315339245,0.9734012337033071,0.0007448481583310806,1.4099038124084473,10
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 5, 'classifier__min_samples_leaf': 5}",0.9635300918234716,0.0015869527514566248,0.9558155907030758,0.0013566817379917313,0.9596565518047069,0.0011921990064909951,0.9839271306637224,0.00047798672776782887,0.9733853104181763,0.0007609205782877273,1.4741822719573974,11
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 5, 'classifier__min_samples_leaf': 10}",0.963406565724652,0.0015962226667668336,0.9558155907030758,0.0013566817379917313,0.9595951861322263,0.0011598975582655243,0.9839016518748143,0.00046525443712440456,0.9733693864286863,0.0007471605140298871,1.3783592700958252,12
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 3, 'classifier__min_samples_leaf': 5}",0.9179495567080276,0.002077683355413195,0.9154317029611512,0.0018651875846520602,0.9166872994647228,0.0015573467039147453,0.9667204552210287,0.0006286489234768944,0.9474871785313035,0.0010188545877088655,1.129127073287964,13
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1}",0.9179495567080276,0.002077683355413195,0.9154317029611512,0.0018651875846520602,0.9166872994647228,0.0015573467039147453,0.9667204552210287,0.0006286489234768944,0.9474871785313035,0.0010188545877088655,1.2624105930328369,13
decision_tree,search_01_initial,cicids2017,235490,5,1,"{'classifier__max_depth': 3, 'classifier__min_samples_leaf': 10}",0.9179495567080276,0.002077683355413195,0.9154317029611512,0.0018651875846520602,0.9166872994647228,0.0015573467039147453,0.9667204552210287,0.0006286489234768944,0.9474871785313035,0.0010188545877088655,1.0469615936279297,13
