model,search_stage,training_source,training_rows,best_parameters,precision_attack_mean,precision_attack_std,recall_attack_mean,recall_attack_std,f1_attack_mean,f1_attack_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,elapsed_minutes,model_size_mb,model_file
decision_tree,search_01_initial,cicids2017,235490,"{""classifier__max_depth"": null, ""classifier__min_samples_leaf"": 1}",0.9816211078216464,0.0012576620738391257,0.987579115168802,0.001499592664603386,0.9845894988998136,0.0005821079449063445,0.9938171472249351,0.00023196739196988455,0.9914778890453431,0.0006523443299417518,0.31399473166675307,0.033245086669921875,cicids2017.joblib
decision_tree,search_01_initial,unsw_nb15,235490,"{""classifier__max_depth"": 10, ""classifier__min_samples_leaf"": 1}",0.9426018588897612,0.0014454424468658105,0.9950953340235404,0.0008206524851939712,0.9681368922674214,0.0008941866588343941,0.9868996560363497,0.0003745564919308539,0.9899730328132478,0.00047226311691493883,0.26744157166588894,0.014313697814941406,unsw_nb15.joblib
decision_tree,search_01_initial,iot23,235490,"{""classifier__max_depth"": 10, ""classifier__min_samples_leaf"": 1}",0.9995300170016908,0.00032109175857342377,0.9933967390753071,0.0008556872622067197,0.9964537671057112,0.000497900839435428,0.9985859272155931,0.0001980874566171068,0.9966399811535561,0.0004402733113784379,0.13117523166680864,0.0069293975830078125,iot23.joblib
decision_tree,search_01_initial,cicids2017_unsw_nb15,470980,"{""classifier__max_depth"": 20, ""classifier__min_samples_leaf"": 1}",0.9630337710596024,0.0013189865487936957,0.9818038949782203,0.0009967454515013743,0.9723281431469575,0.0011263266439133469,0.9888233045989214,0.00045693421634366286,0.9861910260393246,0.0006523331525652426,0.5901286350000494,0.07543277740478516,cicids2017_unsw_nb15.joblib
decision_tree,search_01_initial,cicids2017_iot23,470980,"{""classifier__max_depth"": null, ""classifier__min_samples_leaf"": 1}",0.9892843058053341,0.0004981978766383159,0.9908488686510986,0.00047429272226830725,0.9900658224590512,0.00030221345006576944,0.9960231856979064,0.0001209683598729648,0.9940828171675637,0.00023042076512172797,0.4775569183334786,0.04250335693359375,cicids2017_iot23.joblib
decision_tree,search_01_initial,unsw_nb15_iot23,470980,"{""classifier__max_depth"": 20, ""classifier__min_samples_leaf"": 10}",0.9724037779530577,0.0007049360637233414,0.9875472494663405,0.0004459134645431209,0.9799167540704191,0.0003154992869982613,0.9919041148244088,0.0001292558601657907,0.9902702916456088,0.00019395376694322246,0.4364742116663062,0.044587135314941406,unsw_nb15_iot23.joblib
