model,search_stage,training_source,training_rows,n_splits,random_state,params,mean_test_precision_attack,std_test_precision_attack,mean_test_recall_attack,std_test_recall_attack,mean_test_f1_attack,std_test_f1_attack,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,rank_test_f1_attack
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1}",0.9892843058053341,0.0004981978766383159,0.9908488686510986,0.00047429272226830725,0.9900658224590512,0.00030221345006576944,0.9960231856979064,0.0001209683598729648,0.9940828171675637,0.00023042076512172797,5.371479129791259,1
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1}",0.9888554457379326,0.0006625272561211337,0.9908913393850607,0.0005886906758432254,0.9898720163171566,0.0002582512115911954,0.9959446260987728,0.00010379979244621246,0.9940496447428041,0.0002458597258028628,5.37038288116455,2
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 5}",0.9888936845277382,0.0007758852371278293,0.9905728483251023,0.000796288728980628,0.9897322610097443,0.0005723757227726424,0.9958894220561382,0.00022901401692206034,0.9938957073854192,0.00041470261708670457,4.809300088882447,3
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5}",0.9887336253816805,0.0006435299740310355,0.9903392919711098,0.0005863122057251072,0.9895356667674398,0.0004897572040058019,0.9958108624570047,0.00019616645229012406,0.9937590238165381,0.00032373828968970875,5.077435731887817,4
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 10}",0.9881836438960363,0.0008101073924579795,0.9907639373261119,0.0005135767747355519,0.9894719921526303,0.0005880404850805901,0.9957832604356873,0.00023618515128007145,0.9939010144134445,0.0003243898812210862,3.6529964447021483,5
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10}",0.988148767179772,0.0008409955755545597,0.9904666821966313,0.0005644319140584737,0.9893062363172275,0.0006200522476390957,0.9957174402310077,0.0002489348522180351,0.993748405816113,0.0003503502814424375,4.913408613204956,6
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1}",0.9879979888974448,0.0010921431183193839,0.9839377385914773,0.0005231392537123952,0.9859633568060355,0.0006389407965429946,0.9943967896725976,0.00025693744120610344,0.9904746450372801,0.0003127359376684084,4.31588921546936,7
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 5}",0.9876402435566121,0.0010899978247584405,0.9839483543027299,0.0006394793877116153,0.9857904399851325,0.0006324178626731712,0.9943267230030999,0.0002541323825276703,0.9904348341654716,0.0003477703482335024,4.128245162963867,8
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 10}",0.9873042898159108,0.001165768864976646,0.9840014322954967,0.0008119225015882309,0.9856496541275096,0.0007578135169547814,0.9942693957280564,0.00030380777503731803,0.9904189086087671,0.0004506363761708307,3.9558080196380616,9
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1}",0.9822717332101913,0.0008184215639552909,0.9582466055813882,0.0021036875485501336,0.9701098985647608,0.0014455129187178517,0.9881905813410337,0.0005627807637531877,0.9769615872133175,0.0011386021118065435,3.004219961166382,10
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 5, 'classifier__min_samples_leaf': 5}",0.9822289869415378,0.0008234119376772992,0.9582466050178915,0.0021007485668146247,0.970089051395575,0.0014448143899336836,0.9881820884113974,0.000562572454023266,0.9769562788470244,0.0011372566958731012,2.9574718952178953,11
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 5, 'classifier__min_samples_leaf': 10}",0.9821198599668162,0.0008459453256639115,0.9581192114113909,0.002069230090030949,0.9699705515877568,0.0014289027856782001,0.9881353772983991,0.0005565380566173401,0.9768793118236074,0.0011208736361386909,2.7521785736083983,12
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 3, 'classifier__min_samples_leaf': 5}",0.9860292951978394,0.0005083410008095509,0.8235168799332009,0.002715632975080973,0.8974737467709597,0.0017909558939784305,0.9623699520149476,0.0006081346832020984,0.9103000449134117,0.0013979211944869045,2.2123222827911375,13
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1}",0.9860292951978394,0.0005083410008095509,0.8235168799332009,0.002715632975080973,0.8974737467709597,0.0017909558939784305,0.9623699520149476,0.0006081346832020984,0.9103000449134117,0.0013979211944869045,2.0198784828186036,13
decision_tree,search_01_initial,cicids2017_iot23,470980,5,1,"{'classifier__max_depth': 3, 'classifier__min_samples_leaf': 10}",0.9860292951978394,0.0005083410008095509,0.8235168799332009,0.002715632975080973,0.8974737467709597,0.0017909558939784305,0.9623699520149476,0.0006081346832020984,0.9103000449134117,0.0013979211944869045,2.2436676979064942,13
