model,search_stage,training_source,training_rows,n_splits,random_state,params,mean_test_precision_attack,std_test_precision_attack,mean_test_recall_attack,std_test_recall_attack,mean_test_f1_attack,std_test_f1_attack,mean_test_accuracy,std_test_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,mean_fit_time,rank_test_f1_attack
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10}",0.9724037779530577,0.0007049360637233414,0.9875472494663405,0.0004459134645431209,0.9799167540704191,0.0003154992869982613,0.9919041148244088,0.0001292558601657907,0.9902702916456088,0.00019395376694322246,4.3961773872375485,1
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 5}",0.9688922940478782,0.0005873511396954597,0.9906365386481426,0.0005743589797553117,0.9796436887100619,0.0005061558658523515,0.9917661047178224,0.00020482315840349534,0.991342516800082,0.0003315957424631921,3.755354404449463,2
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 10}",0.9691653270312249,0.0007527324108035336,0.9903392846456548,0.0005921606103871001,0.9796377570004777,0.0005630894417602136,0.9917661047178224,0.00022863969809283665,0.9912310463202111,0.0003440914608226565,4.12745156288147,3
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1}",0.9687916869774915,0.0004857721960756792,0.990636539211639,0.00047795839663804777,0.9795922660504294,0.000395656889842475,0.9917448723937321,0.00016010355022727705,0.9913292468264435,0.00026612561872899526,4.409661912918091,4
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5}",0.9726851412786275,0.0007867426657714715,0.9862839324935656,0.0008224910939280395,0.9794369200337336,0.0004889890602062782,0.991717270372415,0.00019694625886967812,0.9896797708188452,0.00039436848598620714,4.321326208114624,5
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 10}",0.9734963685699922,0.0008640483815172327,0.9849462937085949,0.0005827077109799593,0.9791874433775731,0.00037179940620677847,0.9916259713788271,0.00015213371368356194,0.9891210941674545,0.00024781965042473207,3.508803462982178,6
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 20, 'classifier__min_samples_leaf': 1}",0.9727943259697275,0.0009246402759823262,0.9846384341377922,0.001441222077576422,0.9786795527589993,0.0006944854725071086,0.9914200178351523,0.00027605287635388957,0.9888769270328434,0.0006810835826179845,4.57495379447937,7
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 5}",0.9741960118228917,0.0006048935834475064,0.9815491100192052,0.0007747780198800637,0.9778585662971905,0.0005602191601447982,0.9911100259034354,0.00022395824853868718,0.987524682611253,0.0004158794395719924,3.919371557235718,8
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': None, 'classifier__min_samples_leaf': 1}",0.9747620241537666,0.0006880361371420658,0.9750308018476825,0.00155589051726044,0.9748957469242103,0.0009024885933711248,0.9899571107053378,0.0003557919243390766,0.9843597469601229,0.0007929178549074214,4.310636043548584,9
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 5, 'classifier__min_samples_leaf': 5}",0.9216728960055451,0.0019794154558327942,0.9117478242553478,0.0020373186583142666,0.9166816584843588,0.001535399288113405,0.9668520956303878,0.0006091346191083524,0.946187992528291,0.0010732195599967428,3.2141164779663085,10
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 5, 'classifier__min_samples_leaf': 10}",0.9216728960055451,0.0019794154558327942,0.9117478242553478,0.0020373186583142666,0.9166816584843588,0.001535399288113405,0.9668520956303878,0.0006091346191083524,0.946187992528291,0.0010732195599967428,2.7188809394836424,10
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1}",0.9216628611217264,0.001967669885785519,0.9117478242553478,0.0020373186583142666,0.9166767541692789,0.0015454858261769778,0.9668499723979787,0.0006128238736039883,0.9461866655115572,0.0010780023805411873,3.0631900787353517,12
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 3, 'classifier__min_samples_leaf': 5}",0.9553204258457898,0.0017826789872886005,0.6568006627620864,0.003575489630953228,0.7784140886730229,0.0023452599443244447,0.9252155080895154,0.0006277949803983291,0.8245599339475405,0.0017107338351454247,2.302903175354004,13
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 3, 'classifier__min_samples_leaf': 1}",0.9553204258457898,0.0017826789872886005,0.6568006627620864,0.003575489630953228,0.7784140886730229,0.0023452599443244447,0.9252155080895154,0.0006277949803983291,0.8245599339475405,0.0017107338351454247,2.1903982639312742,13
decision_tree,search_01_initial,unsw_nb15_iot23,470980,5,1,"{'classifier__max_depth': 3, 'classifier__min_samples_leaf': 10}",0.9553204258457898,0.0017826789872886005,0.6568006627620864,0.003575489630953228,0.7784140886730229,0.0023452599443244447,0.9252155080895154,0.0006277949803983291,0.8245599339475405,0.0017107338351454247,2.189079189300537,13
