model,search_stage,training_source,training_rows,best_parameters,precision_attack_mean,precision_attack_std,recall_attack_mean,recall_attack_std,f1_attack_mean,f1_attack_std,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,elapsed_minutes,model_size_mb,model_file
mlp,search_01_initial,cicids2017,235490,"{""classifier__alpha"": 0.0001, ""classifier__hidden_layer_sizes"": [100, 50], ""classifier__learning_rate_init"": 0.001}",0.9781108519699441,0.0018514628967981703,0.9912734953900155,0.0008070576488846042,0.9846469431041742,0.0009192308395032157,0.9938171472249353,0.0003751337691682691,0.9928632747263068,0.0004099905462550051,3.3236366366657117,0.1560077667236328,cicids2017.joblib
mlp,search_01_initial,unsw_nb15,235490,"{""classifier__alpha"": 0.0001, ""classifier__hidden_layer_sizes"": [100, 50], ""classifier__learning_rate_init"": 0.001}",0.9388980923483606,0.0020369547165880754,0.9969637668271816,0.0004278890406326985,0.9670588464635734,0.001067985845251525,0.9864155590470933,0.00045585755319784625,0.9903711322005206,0.0003297497234109591,4.379708234999756,0.15816497802734375,unsw_nb15.joblib
mlp,search_01_initial,iot23,235490,"{""classifier__alpha"": 0.0001, ""classifier__hidden_layer_sizes"": [100, 50], ""classifier__learning_rate_init"": 0.001}",0.9997643938776329,0.00014201738878113086,0.99114612488783,0.0013605272081822029,0.9954361523069574,0.0007043576373466007,0.9981825130578793,0.00027929990492005935,0.9955438679701105,0.0006841244925129353,1.5791349899993898,0.15634441375732422,iot23.joblib
mlp,search_01_initial,cicids2017_unsw_nb15,470980,"{""classifier__alpha"": 0.0001, ""classifier__hidden_layer_sizes"": [100, 50], ""classifier__learning_rate_init"": 0.001}",0.9527512344879616,0.0012359769215972438,0.9900208076731098,0.0020296251816417426,0.9710266467688877,0.0009567708069202819,0.9881842116438065,0.00038277116602232464,0.9888729359112884,0.0009545729878680008,9.5799763149999,0.1562786102294922,cicids2017_unsw_nb15.joblib
mlp,search_01_initial,cicids2017_iot23,470980,"{""classifier__alpha"": 0.001, ""classifier__hidden_layer_sizes"": [100, 50], ""classifier__learning_rate_init"": 0.001}",0.9877942942912139,0.0008627439337290159,0.9879825037706371,0.0007511468483762448,0.9878881566679845,0.0006509840668415996,0.9951547836426176,0.00026078618810214524,0.9924651789082721,0.00042014054335894253,5.540747151666437,0.15177345275878906,cicids2017_iot23.joblib
mlp,search_01_initial,unsw_nb15_iot23,470980,"{""classifier__alpha"": 0.001, ""classifier__hidden_layer_sizes"": [100, 50], ""classifier__learning_rate_init"": 0.001}",0.9664515861773741,0.0008226287968157446,0.9902118949836298,0.0017472274215487762,0.9781859695195951,0.0005907381645002324,0.9911673531784789,0.00023064207590980462,0.9908090560729963,0.0007847759963560825,7.239619698333748,0.15669918060302734,unsw_nb15_iot23.joblib
